wz_IMU		ax_IMU		ay_IMU		w_fl		w_fr		w_rl		w_rr		delta		vx_GSS		vy_GSS		T_fl		T_fr		T_rl		T_rr		vx			vy			wz			sr_fl		sr_fr		sr_rl		sr_rr		sa_fl		sa_fr		sa_rl		sa_rr		Fz_fl		Fz_fr		Fz_rl		Fz_rr		phi_fl		phi_fr		phi_rl		phi_rr
-0.027031	7.178733	0.373856	20.191932	20.245793	20.565792	20.637253	0.000185	4.346703	-0.005170	5.778495	5.946071	16.054462	16.183682	3.589958	-0.012395	-0.004683	0.264521	0.269913	0.287933	0.294466	-0.004608	-0.004432	-0.005977	-0.005500	510.067297	533.352389	902.937202	930.674288	0.062229	0.070005	0.044732	0.047367	
0.024064	8.157472	-0.797124	20.309728	20.327598	20.684413	20.703745	-0.000227	4.457838	-0.003771	8.362394	8.765599	16.258073	16.729590	3.377962	0.018247	-0.027748	0.346050	0.360803	0.370883	0.385984	0.010809	0.014914	0.011579	0.014879	520.853255	471.205554	974.738588	915.598494	-0.108569	-0.090230	-0.101301	-0.090270	
0.008083	8.117032	0.898244	21.352907	21.405738	21.457373	21.504665	-0.000233	4.629003	-0.000261	7.460636	6.139876	16.451565	14.924896	3.602808	-0.019849	0.033256	0.341068	0.329331	0.347629	0.335474	-0.011380	-0.009558	-0.016994	-0.016920	468.464034	524.409838	909.291262	975.933625	0.133960	0.191020	0.087097	0.101747	
0.003706	7.074323	-0.616931	21.237318	21.115224	21.492221	21.360527	-0.000233	4.826949	0.004604	6.343374	7.706349	15.406653	16.997865	3.751042	0.006364	-0.047602	0.264097	0.276440	0.279272	0.291272	0.006878	0.008415	0.008063	0.010903	544.657012	506.232338	938.773707	893.002428	-0.129868	-0.083914	-0.089042	-0.070734	
-0.002646	7.528866	-0.174995	21.604993	21.726311	21.870264	22.010655	0.000392	4.784255	-0.000166	9.146081	8.133100	17.127227	15.966766	3.776050	0.012585	0.030239	0.293672	0.288288	0.309560	0.305153	0.002483	0.002147	0.002925	0.002435	519.076784	508.177448	935.782472	922.799237	-0.022855	-0.029704	-0.020415	-0.023369	
-0.000940	9.341070	-0.467961	22.210745	22.095953	22.295247	22.195360	-0.000120	4.965179	0.003646	8.269347	8.117105	16.759327	16.545441	3.396733	0.015706	-0.025524	0.464529	0.470378	0.470102	0.476994	0.007140	0.009665	0.009634	0.009028	479.146129	449.999832	995.978454	961.259530	-0.057294	-0.049887	-0.049729	-0.046622	
-0.001037	8.356425	-0.273022	22.569537	22.532224	22.705824	22.675614	-0.000120	4.905620	-0.002023	4.591604	3.879644	15.265861	14.416960	3.749517	0.013695	0.004694	0.355383	0.351077	0.363566	0.359674	0.003363	0.003197	0.005199	0.005444	498.506927	481.502164	959.357689	939.101701	-0.045921	-0.054795	-0.026903	-0.028168	
0.007332	6.088396	0.681783	22.753300	22.694087	23.221963	23.137959	0.000228	5.024844	0.000126	6.544229	6.253776	16.127573	15.758967	4.238825	-0.015002	0.018051	0.210908	0.201498	0.235849	0.224998	-0.007455	-0.007078	-0.009625	-0.008970	531.451501	573.915360	864.926746	915.509482	0.147237	0.171877	0.088909	0.096822	
-0.004550	7.451166	0.362050	23.158564	23.122702	23.514136	23.466387	0.000406	5.115037	0.000898	9.668827	10.740022	16.253686	17.519970	4.072115	-0.017828	-0.015019	0.276731	0.280503	0.296330	0.299532	-0.004856	-0.005235	-0.004899	-0.005130	506.277558	528.827333	917.604588	944.465768	0.050136	0.045979	0.049527	0.046888	
0.002089	9.087545	-0.540373	23.723323	23.896106	23.622668	23.744599	-0.000046	5.023697	-0.006329	8.375550	8.799718	16.645758	17.174371	3.768732	0.016427	-0.002058	0.415853	0.427116	0.409846	0.418067	0.007847	0.008165	0.010982	0.010566	489.360166	455.703814	994.085921	953.994642	-0.068430	-0.066323	-0.056627	-0.054502	
0.030668	8.922279	-0.346552	24.038028	24.154729	24.105966	24.173453	-0.000046	5.048941	-0.009083	5.682315	4.765444	16.354806	15.358510	3.907770	0.020603	0.027887	0.390104	0.384744	0.394032	0.385816	0.004640	0.004404	0.006588	0.006755	486.695975	465.111475	980.063759	954.352411	-0.048572	-0.053263	-0.034071	-0.034931	
0.000938	7.185015	-0.755638	23.941413	23.872010	24.406845	24.315543	-0.000346	5.392463	0.001506	5.811105	5.433749	16.189406	15.780166	4.246158	0.026975	-0.019114	0.265161	0.268440	0.289755	0.292006	0.008540	0.009084	0.010995	0.012422	547.043496	499.979678	949.184176	893.121990	-0.144157	-0.124670	-0.095524	-0.088619	
-0.019231	8.179069	0.074802	24.481932	24.442452	24.941952	24.888329	0.000213	5.410105	-0.000544	9.125033	8.081806	17.135951	15.929438	4.073780	0.008852	0.031173	0.358507	0.343713	0.384036	0.368227	-0.001153	-0.000981	-0.001602	-0.001137	495.513489	500.172446	948.061035	953.610761	0.009049	0.010797	0.008299	0.009134	
0.001493	9.253000	0.020467	25.215247	25.068749	25.343727	25.207450	0.000213	5.623971	0.004889	6.686491	7.045996	15.714673	16.113567	4.038085	-0.000412	-0.009274	0.403015	0.398778	0.410164	0.406516	-0.000271	-0.000296	-0.000393	-0.000380	467.414115	468.688884	977.780900	979.299399	0.002917	0.002613	0.002037	0.001966	
-0.015355	7.921664	-0.592373	25.155144	25.172973	25.442745	25.465502	0.000487	5.580567	0.000085	5.342944	5.472195	15.917772	16.043600	4.190598	0.023594	-0.011611	0.348339	0.353864	0.363757	0.369599	0.007128	0.007124	0.012759	0.012484	522.466134	485.571034	964.126373	920.177114	-0.099814	-0.099939	-0.065687	-0.064287	
0.017565	7.204966	0.596704	25.637859	25.647886	26.118513	26.131865	0.000133	5.621046	-0.001325	7.197929	6.331221	16.196503	15.175616	4.534074	-0.009276	0.045000	0.280008	0.265097	0.304006	0.288970	-0.007362	-0.006754	-0.010370	-0.008467	505.456776	542.621638	901.822239	946.092838	0.094550	0.118571	0.068343	0.076999	
0.018058	7.512605	0.052601	26.009123	25.919194	26.339746	26.235223	0.000231	5.682410	-0.001898	8.057425	9.099870	15.944991	17.138075	4.543871	-0.007737	-0.017574	0.284870	0.286484	0.301202	0.302168	-0.000644	-0.000717	-0.000737	-0.000854	515.456656	518.732836	933.309312	937.211882	0.008790	0.007111	0.006875	0.006156	
-0.012771	7.497025	0.806493	26.695680	26.823620	26.835857	26.952238	0.000231	5.883308	0.002826	8.333744	8.399598	16.808029	16.898988	4.612210	-0.028188	0.041866	0.309561	0.301346	0.316438	0.307586	-0.010030	-0.009053	-0.017453	-0.011919	492.443098	542.674359	905.008334	964.843562	0.122059	0.151391	0.089398	0.099698	
0.006452	9.320242	0.771995	27.124082	27.158964	27.282612	27.306509	-0.000150	5.953490	0.002045	7.418159	8.624494	15.877994	17.295746	4.128805	-0.046318	-0.015196	0.474818	0.483360	0.483441	0.491422	-0.012492	-0.015836	-0.016051	-0.015280	444.369021	492.451614	956.347781	1013.623526	0.090385	0.081271	0.082355	0.078465	
-0.025140	8.732550	-0.071563	27.175681	27.353297	27.373056	27.536334	-0.000321	6.073346	0.003297	3.578005	4.446990	14.161783	15.238856	4.477489	-0.011452	-0.020777	0.361758	0.378440	0.371651	0.387667	0.000876	0.000904	0.001391	0.001337	484.604831	480.147635	967.529681	962.220291	-0.012147	-0.011178	-0.007207	-0.006923	
0.011748	6.597907	0.778601	27.307011	27.402930	27.829030	27.962177	-0.000321	6.251938	0.007291	6.175675	5.767530	16.200912	15.787955	4.998825	-0.028245	0.029294	0.233513	0.229028	0.257094	0.254111	-0.008657	-0.008213	-0.011847	-0.010602	517.413963	565.908009	881.069707	938.835573	0.151318	0.173851	0.094444	0.103982	
-0.002926	6.927470	-0.325300	27.560032	27.538078	28.029216	28.004940	-0.000684	6.188775	0.001769	9.042262	10.113723	16.267696	17.506367	4.967876	-0.002577	-0.040729	0.242004	0.253490	0.263154	0.274746	0.003879	0.004480	0.004105	0.004672	545.159746	524.898881	935.839269	911.704627	-0.056806	-0.042853	-0.049156	-0.041019	
